-3.003659991795186168e-01,-3.162367278819818717e-01,9.670249673172750526e-01,-2.097263540228226919e-01,-6.949734278983071833e-02,3.210718464871776257e-01,1.030396569647002769e+00,-7.112519745094737500e-01,-2.457006005604824017e-01,-2.053170876484333440e-01,5.538302998971190716e-01,-8.001247292104014808e-02,6.333647359665199594e-02,-4.358628440609685351e-01,2.686036623743848772e-01,4.216145341754530540e-02,-4.226845270102096430e-01,1.979277505621321598e-01,1.802816466040384480e-01,2.325889600434395410e-01,1.397660794038063092e-01,-2.226764018160263259e-01,-2.273083063681091420e-01,-5.491309141547648931e-01,-1.196160034023670687e-01,1.333660638979732860e-01,4.268017268913172901e-01,1.578392350054406146e-01,4.487646638718277847e-01,2.449647348152557691e-01,-6.385651904436419855e-03,-1.916654556514301999e-01,4.273199756327345500e-01,8.241052414712757290e-02,2.403035994757397320e-01
-6.779464918668896833e-02,3.110291786027815641e-01,-2.247828592579103613e-01,2.332240735773642992e-01,1.252832954746016803e-01,-5.744984022792753997e-01,9.782862652109916013e-01,-3.297132488220074764e-01,3.853739651877762240e-01,9.801865482445293321e-02,-1.679421585355623525e-01,-7.976234690491713908e-02,-6.119409197328314898e-01,1.332111655553622209e-01,-5.521451767808006617e-01,2.732753223544672205e-01,1.906563267958519547e-01,8.367092399621323118e-02,3.871337423197406813e-01,-2.146890679360330401e-01,-4.051504704530513590e-01,2.008278778393394748e-01,-1.554611538956336692e-01,-1.910289299277887209e-01,-1.056435757902029621e-01,1.629002721147237986e-01,3.306698244887970595e-01,1.754639615404940400e-01,5.178616357309060447e-01,-2.609261046356129432e-01,3.824631821077222049e-02,-4.808131855071618443e-01,-1.803578250768763103e-01,2.613757996560219787e-01,1.976462703386190067e-01
1.019681809239238318e-01,1.008611082860559893e-01,5.723730670180169344e-01,-4.946624781443463847e-01,-1.324606653690603708e-01,-5.843473096571338843e-01,7.216043008924071245e-01,-6.687015478900485421e-01,3.511094181058443953e-01,-9.768465840574422354e-02,1.800501761690407598e-01,1.529591904334709207e-01,2.788041539096507981e-01,-5.855152655929092287e-01,1.324007950680029973e-02,-4.180774500017710171e-02,2.740955318074325131e-01,-8.779472384142941732e-02,6.157056821033112665e-02,2.540891418876884966e-01,4.490804361925507249e-01,-2.685090796778942246e-01,2.601978013146026836e-01,-1.047833984840207122e-01,5.688391109333857942e-01,1.104906237017017415e-02,2.693258033866295365e-01,5.430681618181276010e-02,2.548819563108918329e-01,-1.744341495859053626e-01,5.055898298619468934e-01,6.647374454030748059e-02,-1.418068616452941022e-01,-3.865139083166876377e-01,-2.130149436628595294e-01
3.366490319524232389e-01,-2.671854654930937434e-01,5.642247536037865441e-01,-4.261180204832573093e-01,4.799600496621926893e-01,-1.173330610928416395e-01,4.610453302611591253e-01,-5.829101344836958853e-01,-2.863351464216520315e-01,-4.146167938929059549e-01,4.587814244046842793e-01,-2.498722330223076271e-01,-2.450326319619464399e-01,-6.031374553560000379e-02,-5.813590728082612680e-02,3.594596565045574121e-01,4.289105102181446361e-01,-4.887618360312836474e-01,3.633562470799762134e-01,5.455445953408973869e-01,-3.001460426162629314e-01,-4.600571557844446713e-01,-3.337178121400246611e-01,-2.875559487716613516e-01,4.836416049493907354e-01,-3.748770044154851599e-01,4.298074210863488953e-01,2.585570566982720031e-01,6.062832739423111850e-01,4.073351195815085868e-01,-5.109030968762673375e-02,-2.658555068034796909e-01,2.183881278422368233e-01,2.893877608404628043e-01,-1.759478253913755175e-01
-3.473767350182751512e-01,-3.651400678913185871e-01,3.496109292306805449e-01,7.118600144099229698e-02,4.511153396454298803e-01,1.007835794047448330e-01,1.538040558201389518e-01,-5.721277164297401407e-01,-3.541259606919542335e-01,-2.435814094302025390e-01,-3.791705364536221978e-01,-1.335857172896966483e-01,-3.530841818418984368e-01,1.972745028058247030e-01,-1.818090220432461157e-02,-2.045453932246646747e-02,-1.072731887191311351e-01,1.594801623233607912e-01,3.744040461414023524e-02,-3.064195531757820667e-01,-6.071072555900266371e-02,4.301578728123698903e-01,3.376853627326146801e-01,-2.547830921034638929e-01,5.365457521192431578e-01,-1.805084011430673208e-01,1.181770558851007596e-01,-6.119378886804185402e-01,-3.401010127176770093e-01,6.828286120103381485e-02,-2.655900747704792453e-01,-1.871905383256880148e-02,3.880361817244291633e-01,2.738190270457876441e-01,1.104748134267204418e-01
1.943305731845751949e-01,-1.331314790578416729e-02,4.935035072486468333e-01,4.645259937257852911e-01,1.515682671545615645e-01,-7.324117129577442653e-02,7.305594452065287125e-01,-3.977133535318715385e-01,-1.454868407669612611e-02,-2.394599196212913311e-02,1.293350959945051282e-01,-4.328270549817671564e-01,1.987223848747831922e-01,1.611926514710054770e-01,1.545101437928085297e-01,-2.598207159736259375e-01,1.515530453377608999e-01,2.753891432301873721e-01,2.587931097435714478e-01,-5.098073481768181786e-02,-5.153736978596525770e-02,-4.929779784361754680e-01,-3.019357105711672484e-01,4.541157808645387428e-01,5.169441703789798975e-02,-1.498230446335359067e-01,1.816139618338159234e-01,1.888124610205708098e-01,4.293250253926322868e-01,-2.715939831725250331e-01,-2.819652834648345152e-01,-4.814164762933126340e-02,-4.508980076790650160e-02,2.700971064774228547e-01,-1.005186867547162299e-01
5.154818942167330859e-02,-2.284538894391938690e-01,-3.980885747894686300e-01,-1.883117809090257277e-01,4.677860965045327890e-01,3.674949223568463874e-01,5.029943761014242787e-01,2.521065987887579629e-01,-3.102921482859057889e-01,-2.716700319795815055e-01,1.867796210058562945e-01,-1.368793112442566740e-01,-9.747333173781039251e-02,-1.845872412717557490e-02,2.110346815105827445e-01,5.315706865776250734e-01,7.938895214325490668e-02,-1.554255180243303280e-01,4.451010757664737583e-02,-2.388435153339802386e-01,-3.395635244176051226e-01,-4.318352436503266056e-01,2.248167459488945308e-01,-3.874181661454555448e-01,3.738789094670323387e-01,8.562913850651245051e-02,2.528111766142472905e-01,-5.029209359386508371e-01,6.494380527614573850e-02,-1.308690989079124289e-01,-2.158301528210602171e-01,-3.867439751015472327e-02,-2.063577373077924576e-02,-4.970210996616601373e-01,-1.512478309842287538e-01
2.138403564734314699e-01,1.565058589434113467e-01,-2.819525445807374298e-01,-3.393030845272276830e-01,2.917226040134139331e-01,1.315706317539226955e-01,-5.521193472796278590e-01,-1.161256831496669667e-01,-2.768171155249719018e-01,-3.678058454072835604e-01,-1.835731379206734515e-01,2.595694589190534682e-02,-2.121538011628361364e-01,-2.050185009681052550e-01,1.115841695952700247e-01,5.885404104330005381e-01,7.862593420206888117e-01,-8.580278983143397875e-01,-2.299267016547927311e-01,-4.280856275261684107e-01,-4.603454354562617340e-02,1.865730735477214575e-01,3.661073755497878390e-01,1.342225230849039830e-01,3.339403177078464346e-01,-1.856914162895519360e-01,4.552171582896886171e-01,-4.625247644957956039e-01,3.806059095359223821e-02,2.885880803619441659e-01,-3.152604549846780291e-01,-2.871792676479915096e-01,1.651350627504220014e-01,9.222353167842470278e-02,1.400959266215548969e-02
3.275987131811133324e-01,-5.662339294922296151e-01,-2.218640671150964305e-01,-2.060875257383059656e-01,6.278499309850126275e-01,-2.776731154018437508e-01,-4.737019159496352882e-01,1.346997612340901929e-01,2.230835412987696997e-01,3.239908026966368260e-01,2.850529082572225148e-01,-5.278206238936949957e-01,-4.688647657053684470e-01,-4.133635087090982152e-01,-4.157745660468714077e-01,-2.634826124257139690e-01,8.829429023729070680e-01,-7.195792909858808040e-01,4.511347767182953272e-01,-2.099179522090381389e-01,-3.238895243703691640e-01,-1.154971151638312654e-01,6.934842558325331474e-01,2.647247700013504179e-01,-2.422854505500250111e-01,-4.779738184740046913e-02,2.589571363760113654e-01,-3.392625336977622696e-01,2.051162197302444923e-01,3.251331773177249529e-01,-5.538622179028273029e-01,3.343091253498762239e-01,3.974675686445006684e-01,-2.624212279495844458e-01,-2.493061848441162354e-01
-8.988409831630393698e-02,1.299955963543728554e-01,3.520768674129998721e-01,-2.056282007757416208e-01,-2.308272622159303622e-01,1.428103915479465580e-01,3.527158557394397542e-01,1.876427856604521438e-01,-5.498871233069851927e-02,-1.976817324449489377e-01,9.778121601925070239e-02,-2.159903222640086398e-02,-6.294974224822022513e-02,2.017794746010524998e-01,9.974748346744091720e-02,-1.105909560900863869e-01,4.234405430102208268e-01,1.675016325237723980e-01,4.352927480581860187e-01,-4.611275582424819719e-01,-1.943800049909740202e-01,-3.223614184076264988e-01,5.869576272347810930e-02,-1.201350575009196842e-01,-3.724638693011582125e-01,3.943498836500723415e-01,2.107850959746795649e-01,6.499624607798160092e-01,5.392446683768852000e-02,2.480728774732982589e-01,2.785079501619180942e-01,1.390157419531704575e-01,1.458180544591807237e-01,-2.768473154839274156e-02,-2.211789381011244060e-01
2.144398078377377989e-02,9.643301830423711696e-02,5.952187507932746868e-01,-2.096289900545652077e-02,4.212656155770681532e-01,-2.930876756422548871e-02,3.677558099412384651e-01,-2.020022183525892190e-01,-1.276863083807238952e-01,-6.234610321941938191e-03,3.811350785803432339e-01,-5.906033688715187635e-01,3.852113968112321207e-01,-8.369123269642758656e-02,-8.251775879203882003e-02,4.181630189569664480e-01,6.701381606188937523e-01,2.070612836023355274e-01,6.683645072864738967e-01,-6.622441491871114971e-01,3.616431239218684951e-02,-1.543028844653272086e-02,4.912864031579415314e-01,5.515393102257510893e-01,6.457308221234443479e-01,-1.614185783614741077e-01,-1.508720861226490184e-01,4.968635043836486798e-01,4.388286954090112602e-01,-1.360488175809917433e-01,-2.272752135713275168e-01,-4.956097609509719781e-01,3.844087530560175714e-01,-3.776374242487702260e-01,-2.477365025392531395e-01
