4.037763255853081268e-01,9.668937608073764345e-01,-2.112636309619646546e-01,2.741330276642823249e-01,-9.073583020312791462e-04,3.489486602526089554e-01,-8.599506890961178263e-01,-3.706366234447648345e-01,-7.512455075727152327e-03,2.461787019676988097e-01,-1.116229728988756137e-01,4.304518117569159918e-01,-4.092635925765598925e-02,4.861934366574744981e-01,-6.420704312097317290e-01,-3.775799364703728567e-01
3.525189661865005264e-02,1.733631345052699391e-01,-5.624528561438204566e-01,-6.747439487405730851e-01,5.751993955693031069e-01,2.785103648996472003e-01,-1.338798251575511244e+00,-1.145250475029081727e+00,-3.139860826434721641e-01,3.164250136232084065e-01,-2.418094610621079332e-01,2.693024991683894420e-01,-4.437648458516683658e-01,2.879236270842309708e-01,-1.141707984414820909e-01,4.146646628282090741e-01
-3.437710592459167214e-01,9.469570712779894206e-03,-2.773392871149654715e-01,8.374985567959485067e-02,-9.124513160708721538e-01,-1.077660146399601393e+00,4.094949390099047459e-01,2.878917238147615243e-01,-1.005663916628210863e+00,7.280541084758631598e-01,-7.531420868697519255e-01,7.408356149089977416e-01,-5.870575649917592065e-01,8.515445526523083286e-01,-1.058771383662299614e+00,6.917348732595880456e-01
3.562816406716901030e-02,-5.215585984633606120e-01,9.542805912012516933e-02,-4.344294715018440223e-01,4.701889150746051960e-01,2.587134816405716256e-02,1.895318841717996694e-01,-1.671263188391360344e-01,3.115126964704633128e-01,-1.492770379964324934e-01,-1.752913159963069012e-01,-6.512072880118524587e-01,-1.303889023959252935e-01,-6.786344307879321747e-01,-4.788726737526963761e-01,-7.922635331159174621e-01
-1.822937181359584637e-03,1.405040624854921212e-02,8.873711824214964849e-01,7.346227131288385337e-01,-7.499255873228966029e-01,-6.322552945156965087e-01,-1.321271404529391624e+00,-1.195963978905018044e+00,1.039212690618501300e+00,-8.199396936440760120e-02,-1.671759627984409080e-01,-1.135066218819685169e+00,6.780148440305397983e-01,-5.855039551735736758e-01,1.159698791729180389e-01,-8.087570344313148585e-01
1.453370432491968012e-01,8.296128469217044499e-01,-4.647215781790284828e-01,4.626912960196402080e-01,-4.223503403633196984e-01,4.193525656735877516e-01,-1.162299547071664385e+00,-7.704045448639092186e-02,1.278845310797439572e-01,-3.695991461640579789e-01,-7.173813058032760259e-02,-3.809791919805234905e-01,-5.799299414213615611e-01,-9.571177299762861912e-01,-1.825559763488673326e-01,-5.268123218339377800e-01
-4.698448136865472913e-01,3.607105117545591350e-02,-1.326254981353234719e+00,-8.290772257526805022e-01,-1.612187647595571205e+00,-7.714638491673291298e-01,3.836536843873208369e-01,8.019082802187740278e-01,-7.255052080613684229e-01,-9.204291925124877816e-01,1.809060410476802661e+00,1.591048770562100811e+00,1.408373072987146202e+00,9.642729273408037205e-01,-1.821687701927843586e-02,-6.502085886955781824e-01
1.452215052987599619e-01,-5.578360477594632716e-01,-9.984926034616309690e-03,-1.575213784072289624e-01,3.735330692200210523e-01,2.050155880996067659e-01,5.041736180267818446e-01,-1.422618767917252502e-01,1.985856657605694353e-01,-2.469844208834838517e-01,-6.009836048802731368e-01,-9.380785146792383067e-01,-1.577596013940584796e-01,-8.870956006847896536e-01,3.562132762369490946e-01,-3.894282572235238660e-02
-1.011069150270346717e-01,9.343732593972372547e-01,-8.940552658069801373e-01,1.973970081618578176e-01,-1.737415440412353185e-01,6.757973048045877729e-01,3.359505400630084099e-02,1.188183100239754264e+00,-3.106048213609901576e-01,-4.251650440060652514e-01,1.127098765982803785e+00,1.257270047913302990e+00,-1.016866286732786673e+00,-9.005408873809658266e-01,6.776016611205187834e-01,7.055207412908135467e-01
1.486661675892920476e-01,-2.679713842795144463e-01,-5.215922563720122307e-01,-8.319069313477499561e-01,4.520146641034306079e-01,6.172363496230023894e-02,2.405436362967351346e-02,-4.937127492569147735e-01,1.709865538630306880e-01,6.576312690436594277e-01,5.032476585978890027e-01,9.420299361647094250e-01,-8.920953372807560733e-01,-6.599221744660752620e-01,-9.792467885477362799e-01,-7.383218853223344480e-01
-3.345875677472114340e-01,-3.846666417663985316e-01,-1.144266801867103306e-01,5.197774612419238105e-01,-4.149447191442248162e-01,-3.874781901423216685e-02,5.417002700022058859e-01,5.146013488773929501e-01,9.827003055588499902e-02,2.800233841121737566e-01,-6.683552092110218723e-01,-3.258844979284211685e-01,-1.454205279937320072e-01,3.129527854014569344e-01,1.536399955043364352e-01,5.745166538644934651e-01
6.200911803358320068e-02,-2.488097742809555202e-01,-3.611711100575272781e-01,-6.223051047721673834e-01,2.309608224960089939e-01,-1.317131073705117839e-01,-1.812644449365885535e-01,-4.949878920760131806e-01,3.854146003895613792e-01,-4.088489008888789300e-01,2.032174242184508761e-01,-6.902614403333634518e-01,9.644861221376043181e-01,1.009262214635580912e-01,4.030420990613110543e-01,-7.106731697726165198e-01
1.436066346463660548e-01,-1.147177750699875709e+00,1.036145808704706406e+00,-6.609871213049480776e-01,1.043926482234698083e+00,-7.511645694295845388e-01,8.853405546969889128e-01,-2.454519416368710349e-01,-3.388739126318462414e-01,5.982748849051044981e-01,-8.218397060953389621e-01,1.377649654513804778e-01,-9.436548332768175396e-01,3.769088864990624566e-01,-1.099772845010157374e+00,7.419551878668501077e-01
-1.213104690140185959e-01,-2.856200964537333742e-01,3.169657772384191774e-01,-7.005346131125456122e-02,-5.403407202568908524e-02,1.415428871158392887e-01,-3.853778778948757089e-01,-5.865614778921820482e-01,6.032243247499696759e-01,1.070180771287331911e+00,5.619368793181691440e-02,5.536949666877826193e-01,-6.258875306547277972e-01,1.924754003680425318e-01,-1.399725875842795730e+00,-7.758008788790056176e-01
-1.235359649555178990e-01,-1.940438302910444390e-01,1.358571270029934261e-02,-6.577205102575726103e-01,-1.404429209722261707e+00,-1.242600777395217460e+00,9.522741436046848751e-01,6.522563353558360477e-01,-4.488611093306691946e-01,-9.976138272872969726e-01,3.210386540874202721e-01,-9.646195972154311682e-02,-8.603827741474713298e-01,-1.185058651343225078e+00,7.169283786333211506e-01,4.832378759060241835e-01
-2.171512338296869016e-01,-1.277898881783676166e-01,-4.338343558298559666e-01,-5.173677448138840340e-01,-2.376263326403684484e-01,-8.161789442736104849e-01,1.718701819768815864e-01,-3.395979749796587677e-01,2.780422941947608417e-01,9.024319502345994337e-01,-2.221755543470453897e-01,3.751006105378529298e-01,-4.838752160503712041e-01,-5.254548956743452376e-02,-1.036124862755579690e+00,-4.316292340878308265e-01
1.473705039853057674e-01,-5.851072352419730560e-01,-3.719962990728921670e-01,-1.232152283824022643e+00,-5.837519313631565065e-01,-2.145072863027572385e+00,2.784642598299416974e-02,-1.145371369158255881e+00,8.643048210211500271e-01,1.233366817208885635e+00,9.134434372487419962e-01,1.041876526860417318e+00,1.545532813549875817e+00,1.512959830168551845e+00,3.337774799613295040e-01,5.719370948195278137e-01
-1.016155269983282962e-02,8.971058187243544646e-01,-2.574015070116059678e-01,7.847935934395114943e-01,-6.304122236229268150e-01,2.894032524275798046e-01,-5.563395050195039104e-01,5.784948409024029958e-01,2.035158845441670805e-01,-1.318089818472218955e-01,6.207848807843231453e-01,2.702733491250003395e-01,-5.218819416937011679e-01,-5.489629804353614029e-01,-6.434895110046466860e-01,-5.200277988340661350e-01
1.176373995089610991e-01,-2.458462209928453379e-01,-2.259264089688772792e-01,-9.108156759175448647e-01,1.209191438160118481e-01,-7.089457678238336724e-02,2.637625538622361820e-01,-1.787422686171008246e-01,-4.724307381610121093e-01,-1.050251317291379216e+00,-8.101531008771360731e-02,-7.369183629497213506e-01,1.002671231932869667e+00,6.999565638197658979e-01,4.865123003237763477e-01,-8.316043193408349798e-02
-1.350967359708210858e-01,4.807974036480654467e-01,-9.403468637962724141e-01,-2.848076412170486571e-01,6.258411488987900562e-01,1.139045945352613165e+00,5.039370205069564346e-01,8.077976817643499619e-01,-2.126977104435669730e-01,-7.737185751821953339e-01,4.108356075402940788e-01,-3.716140286081632826e-01,1.257794892932312170e+00,5.512852409904139828e-01,-5.912133576246461075e-01,-9.477621685278559971e-01
-1.914329167523903252e-01,4.376678896620153081e-01,6.290327225403213873e-01,6.252822253064465041e-01,-2.210195816870882679e-01,2.351130782204668979e-01,-3.428143825805143874e-01,-8.137355399858732519e-02,3.801226165342418417e-01,2.766426176561628814e-01,-1.742244683404037819e-01,-7.984850895331589704e-02,7.231778307947572815e-01,9.924956061494105697e-01,-1.036840235380944580e-01,-1.053011699847059279e-01
-3.759096032672821774e-01,4.753618153243867606e-01,2.060868497724460957e-01,9.874264070820987227e-01,-8.687178771193654336e-01,-4.397146971470211607e-01,1.179042108569235303e+00,1.523496277316252145e+00,1.055053980383113821e+00,1.510530438436352929e+00,-1.312782132352791509e+00,-1.052940885363021106e+00,2.317210579124669712e-01,1.846666653141619818e-01,4.233137659687846721e-01,4.333139545056868269e-01
1.981779297490350311e-01,-1.210210285148905912e-01,-2.954520909252488781e-01,-4.199332956938514605e-01,-9.963019949311456847e-01,-1.022961617168827830e+00,5.025913996360727998e-01,4.715592991870315442e-01,-2.986747951399163492e-01,6.027507189626657436e-01,-5.436167034748953242e-01,2.050490135894640908e-01,-2.730094080611355500e-01,5.914155548379501637e-01,-3.634311990414189064e-01,5.214674426072574143e-01
-3.809963290563554011e-02,-1.052929921167270244e+00,3.504073541183023721e-01,-6.689411650976491153e-01,1.318044594966816252e+00,6.648958137277197755e-01,7.071815541243899883e-01,-8.660188568022932076e-02,1.299651498491003754e-01,-2.662885525644967388e-01,1.149894726523406074e+00,9.002427512210169347e-01,2.821967529139158271e-01,3.376197290690668203e-03,4.166319419067395224e-01,-1.279758838181187242e-02
-1.041532263607982123e-01,-1.875208206474333339e-01,4.642662076176101715e-02,3.578321750532870715e-01,-2.164493230477804175e-01,-2.151706645985749511e-01,2.061226955998257115e-01,3.396735928630880696e-01,-5.980353897697973098e-01,-5.739381431311364468e-01,-1.883565171401151497e-02,-4.514769906744289102e-02,5.572402277077802973e-02,2.777186964998356045e-01,9.974785406785259267e-01,1.116352080521261891e+00
